net,layer_name,arch_target,glb_scale,pe_x_scale,pe_y_scale,tp_degree,compute_cycles
vit_b16_s197,layer0_attn_qk,simba_like,16,4,2,1,4728
vit_b16_s197,layer0_attn_qk,simba_like,16,4,2,2,2364
vit_b16_s197,layer0_attn_qk,simba_like,16,4,3,1,4728
vit_b16_s197,layer0_attn_qk,simba_like,16,4,3,2,2364
vit_b16_s197,layer0_attn_qk,simba_like,16,4,4,1,2364
vit_b16_s197,layer0_attn_qk,simba_like,16,4,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,4,1,4230
vit_b16_s197,layer0_attn_v,eyeriss_like,1,1,4,2,2115
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,4,1,4230
vit_b16_s197,layer0_attn_v,eyeriss_like,1,2,4,2,2115
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,4,1,4230
vit_b16_s197,layer0_attn_v,eyeriss_like,1,3,4,2,2115
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,4,1,4230
vit_b16_s197,layer0_attn_v,eyeriss_like,1,4,4,2,2115
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,1,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,2,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,3,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,4,4,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,1,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,2,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,3,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,9,4,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,1,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,2,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,3,4,2,1182
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,1,1,9456
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,1,2,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,2,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,2,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,3,1,4728
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,3,2,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,4,1,2364
vit_b16_s197,layer0_attn_v,eyeriss_like,16,4,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,2,1,4775
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,2,2,2388
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,3,1,5957
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,3,2,2979
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,4,1,4230
vit_b16_s197,layer0_attn_v,gemmini_like,1,1,4,2,2115
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,2,1,4775
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,2,2,2388
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,3,1,5957
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,3,2,2979
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,4,1,4230
vit_b16_s197,layer0_attn_v,gemmini_like,1,2,4,2,2115
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,2,1,4775
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,2,2,2388
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,3,1,5957
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,3,2,2979
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,4,1,4230
vit_b16_s197,layer0_attn_v,gemmini_like,1,3,4,2,2115
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,2,1,4775
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,2,2,2388
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,3,1,5957
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,3,2,2979
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,4,1,4230
vit_b16_s197,layer0_attn_v,gemmini_like,1,4,4,2,2115
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,1,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,2,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,3,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,4,4,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,1,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,2,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,3,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,9,4,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,1,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,2,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,3,4,2,1182
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,1,1,9456
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,1,2,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,2,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,2,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,3,1,4728
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,3,2,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,4,1,2364
vit_b16_s197,layer0_attn_v,gemmini_like,16,4,4,2,1182
vit_b16_s197,layer0_attn_v,simba_like,1,1,1,1,9456
vit_b16_s197,layer0_attn_v,simba_like,1,1,1,2,4728
vit_b16_s197,layer0_attn_v,simba_like,1,1,2,1,9456
vit_b16_s197,layer0_attn_v,simba_like,1,1,2,2,4728
vit_b16_s197,layer0_attn_v,simba_like,1,1,3,1,9456
vit_b16_s197,layer0_attn_v,simba_like,1,1,3,2,4728
vit_b16_s197,layer0_attn_v,simba_like,1,1,4,1,9456
vit_b16_s197,layer0_attn_v,simba_like,1,1,4,2,4728
vit_b16_s197,layer0_attn_v,simba_like,1,2,1,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,2,1,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,2,2,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,2,2,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,2,3,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,2,3,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,2,4,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,2,4,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,3,1,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,3,1,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,3,2,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,3,2,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,3,3,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,3,3,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,3,4,1,5421
vit_b16_s197,layer0_attn_v,simba_like,1,3,4,2,2711
vit_b16_s197,layer0_attn_v,simba_like,1,4,1,1,4230
vit_b16_s197,layer0_attn_v,simba_like,1,4,1,2,2115
vit_b16_s197,layer0_attn_v,simba_like,1,4,2,1,4230
vit_b16_s197,layer0_attn_v,simba_like,1,4,2,2,2115
vit_b16_s197,layer0_attn_v,simba_like,1,4,3,1,4230
vit_b16_s197,layer0_attn_v,simba_like,1,4,3,2,2115
vit_b16_s197,layer0_attn_v,simba_like,1,4,4,1,4230
vit_b16_s197,layer0_attn_v,simba_like,1,4,4,2,2115
vit_b16_s197,layer0_attn_v,simba_like,4,1,1,1,9456
vit_b16_s197,layer0_attn_v,simba_like,4,1,1,2,4728
vit_b16_s197,layer0_attn_v,simba_like,4,1,2,1,9456
vit_b16_s197,layer0_attn_v,simba_like,4,1,2,2,4728
vit_b16_s197,layer0_attn_v,simba_like,4,1,3,1,9456
vit_b16_s197,layer0_attn_v,simba_like,4,1,3,2,4728
vit_b16_s197,layer0_attn_v,simba_like,4,1,4,1,9456
vit_b16_s197,layer0_attn_v,simba_like,4,1,4,2,4728
vit_b16_s197,layer0_attn_v,simba_like,4,2,1,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,2,1,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,2,2,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,2,2,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,2,3,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,2,3,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,2,4,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,2,4,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,3,1,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,3,1,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,3,2,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,3,2,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,3,3,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,3,3,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,3,4,1,4728
vit_b16_s197,layer0_attn_v,simba_like,4,3,4,2,2364
vit_b16_s197,layer0_attn_v,simba_like,4,4,1,1,2364
vit_b16_s197,layer0_attn_v,simba_like,4,4,1,2,1182
vit_b16_s197,layer0_attn_v,simba_like,4,4,2,1,2364
vit_b16_s197,layer0_attn_v,simba_like,4,4,2,2,1182
vit_b16_s197,layer0_attn_v,simba_like,4,4,3,1,2364
vit_b16_s197,layer0_attn_v,simba_like,4,4,3,2,1182
vit_b16_s197,layer0_attn_v,simba_like,4,4,4,1,2364
vit_b16_s197,layer0_attn_v,simba_like,4,4,4,2,1182
vit_b16_s197,layer0_attn_v,simba_like,9,1,1,1,9456
vit_b16_s197,layer0_attn_v,simba_like,9,1,1,2,4728
vit_b16_s197,layer0_attn_v,simba_like,9,1,2,1,9456
vit_b16_s197,layer0_attn_v,simba_like,9,1,2,2,4728
vit_b16_s197,layer0_attn_v,simba_like,9,1,3,1,9456
vit_b16_s197,layer0_attn_v,simba_like,9,1,3,2,4728
vit_b16_s197,layer0_attn_v,simba_like,9,1,4,1,9456
vit_b16_s197,layer0_attn_v,simba_like,9,1,4,2,4728
vit_b16_s197,layer0_attn_v,simba_like,9,2,1,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,2,1,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,2,2,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,2,2,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,2,3,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,2,3,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,2,4,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,2,4,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,3,1,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,3,1,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,3,2,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,3,2,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,3,3,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,3,3,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,3,4,1,4728
vit_b16_s197,layer0_attn_v,simba_like,9,3,4,2,2364
vit_b16_s197,layer0_attn_v,simba_like,9,4,1,1,2364
vit_b16_s197,layer0_attn_v,simba_like,9,4,1,2,1182
vit_b16_s197,layer0_attn_v,simba_like,9,4,2,1,2364
vit_b16_s197,layer0_attn_v,simba_like,9,4,2,2,1182
vit_b16_s197,layer0_attn_v,simba_like,9,4,3,1,2364
vit_b16_s197,layer0_attn_v,simba_like,9,4,3,2,1182
vit_b16_s197,layer0_attn_v,simba_like,9,4,4,1,2364
vit_b16_s197,layer0_attn_v,simba_like,9,4,4,2,1182
vit_b16_s197,layer0_attn_v,simba_like,16,1,1,1,9456
vit_b16_s197,layer0_attn_v,simba_like,16,1,1,2,4728
vit_b16_s197,layer0_attn_v,simba_like,16,1,2,1,9456
vit_b16_s197,layer0_attn_v,simba_like,16,1,2,2,4728
vit_b16_s197,layer0_attn_v,simba_like,16,1,3,1,9456
vit_b16_s197,layer0_attn_v,simba_like,16,1,3,2,4728
vit_b16_s197,layer0_attn_v,simba_like,16,1,4,1,9456
vit_b16_s197,layer0_attn_v,simba_like,16,1,4,2,4728
vit_b16_s197,layer0_attn_v,simba_like,16,2,1,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,2,1,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,2,2,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,2,2,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,2,3,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,2,3,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,2,4,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,2,4,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,3,1,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,3,1,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,3,2,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,3,2,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,3,3,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,3,3,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,3,4,1,4728
vit_b16_s197,layer0_attn_v,simba_like,16,3,4,2,2364
vit_b16_s197,layer0_attn_v,simba_like,16,4,1,1,2364
vit_b16_s197,layer0_attn_v,simba_like,16,4,1,2,1182
vit_b16_s197,layer0_attn_v,simba_like,16,4,2,1,2364
vit_b16_s197,layer0_attn_v,simba_like,16,4,2,2,1182
vit_b16_s197,layer0_attn_v,simba_like,16,4,3,1,2364
vit_b16_s197,layer0_attn_v,simba_like,16,4,3,2,1182
vit_b16_s197,layer0_attn_v,simba_like,16,4,4,1,2364
vit_b16_s197,layer0_attn_v,simba_like,16,4,4,2,1182
vit_h14_s257,layer0_attn_qk,eyeriss_like,1,1,1,1,41120
